AGE,SEGMENT,GENDER,MARITAL_STATUS,PROFESSION,MARKET
27,Music,M,Unspecified,Other,New York
27,Music,M,Unspecified,Other,New York
24,Arts,M,Single,Other,Chicago
24,Arts,M,Single,Other,Chicago
24,Music,M,Single,Other,DC
24,Arts,M,Single,Other,Chicago
23,Arts,M,Single,Sales,Chicago
23,Arts,M,Single,Sales,Chicago
23,Arts,M,Single,Sales,Chicago
23,Arts,M,Single,Sales,Chicago
46,Music,M,Unspecified,Trades,New York
46,Music,M,Unspecified,Trades,Los Angeles
39,Sports,F,Married,Professional,Los Angeles
39,Sports,F,Married,Professional,Los Angeles
39,Sports,F,Married,Professional,Los Angeles
39,Sports,F,Married,Professional,Los Angeles
39,Arts,F,Married,Professional,Chicago
19,Arts,M,Single,Retail,Los Angeles
19,Arts,M,Single,Retail,Chicago
19,Arts,M,Single,Retail,Chicago
19,Arts,M,Single,Retail,Chicago
35,Music,M,Married,Sales,New York
35,Music,M,Married,Sales,New York
35,Music,M,Married,Sales,New York
35,Music,M,Married,Sales,New York
35,Arts,M,Married,Sales,Los Angeles
35,Music,M,Married,Sales,New York
28,Music,M,Married,Professional,New York
28,Family,M,Married,Professional,Chicago
28,Family,M,Married,Professional,Chicago
28,Music,M,Married,Professional,New York
28,Arts,M,Married,Professional,Chicago
28,Arts,M,Married,Professional,Chicago
28,Arts,M,Married,Professional,Chicago
50,Arts,M,Married,Professional,Chicago
50,Arts,M,Married,Professional,Chicago
50,Arts,M,Married,Professional,Chicago
50,Family,M,Married,Professional,Chicago
56,Family,M,Married,Other,Chicago
56,Family,M,Married,Other,Chicago
56,Family,M,Married,Other,DC
56,Family,M,Married,Other,Chicago
47,Family,M,Married,Other,Chicago
47,Family,M,Married,Other,New York
47,Family,M,Married,Other,Chicago
47,Family,M,Married,Other,Chicago
47,Family,M,Married,Other,Chicago
50,Family,M,Married,Retired,Los Angeles
50,Family,M,Married,Retired,Chicago
50,Family,M,Married,Retired,Chicago
50,Arts,M,Married,Retired,Chicago
50,Family,M,Married,Retired,Chicago
28,Music,M,Married,Other,New York
28,Music,M,Married,Other,New York
60,Sports,F,Married,Retired,Los Angeles
60,Sports,F,Married,Retired,New York
60,Sports,F,Married,Retired,Los Angeles
30,Music,F,Married,Executive,DC
30,Music,F,Married,Executive,New York
30,Music,F,Married,Executive,New York
30,Music,F,Married,Executive,New York
30,Music,M,Married,Other,New York
30,Music,M,Married,Other,New York
30,Music,M,Married,Other,New York
23,Sports,F,Single,Other,Los Angeles
23,Sports,F,Single,Other,Los Angeles
30,Music,F,Married,Executive,New York
30,Music,F,Married,Executive,New York
30,Music,F,Married,Executive,New York
58,Family,M,Unspecified,Other,Chicago
58,Family,M,Unspecified,Other,Chicago
58,Family,M,Unspecified,Other,Chicago
58,Family,M,Unspecified,Other,DC
30,Music,F,Married,Executive,New York
30,Music,F,Married,Executive,New York
26,Arts,F,Married,Other,Chicago
26,Arts,F,Married,Other,Chicago
23,Music,F,Single,Hospitality,New York
23,Music,F,Single,Hospitality,New York
19,Arts,M,Single,Sales,Chicago
19,Arts,M,Single,Sales,Chicago
19,Music,M,Single,Sales,Chicago
19,Arts,M,Single,Sales,Chicago
30,Music,M,Married,Executive,New York
30,Music,M,Married,Executive,New York
30,Music,M,Married,Executive,New York
30,Music,M,Married,Executive,New York
26,Music,M,Single,Trades,New York
26,Arts,M,Single,Trades,Chicago
29,Music,M,Single,Professional,New York
29,Music,M,Single,Professional,New York
29,Music,M,Single,Professional,DC
35,Music,M,Married,Other,New York
35,Music,M,Married,Other,New York
32,Music,M,Married,Other,New York
32,Music,M,Married,Other,New York
36,Music,M,Married,Sales,New York
36,Music,M,Married,Sales,New York
36,Music,M,Married,Sales,New York
36,Arts,M,Married,Sales,Chicago
36,Arts,M,Married,Sales,Chicago
36,Arts,M,Married,Sales,Chicago
34,Arts,M,Single,Trades,Chicago
34,Arts,M,Single,Trades,Chicago
34,Arts,M,Single,Trades,Chicago
53,Family,M,Married,Retired,Chicago
53,Family,M,Married,Retired,Chicago
53,Family,M,Married,Retired,Chicago
53,Family,M,Married,Retired,Chicago
53,Family,M,Married,Retired,Chicago
29,Music,F,Single,Hospitality,New York
29,Music,F,Single,Hospitality,New York
29,Music,F,Single,Hospitality,New York
24,Sports,F,Single,Other,New York
24,Sports,F,Single,Other,New York
40,Music,F,Married,Executive,New York
40,Music,F,Married,Executive,Chicago
25,Arts,F,Married,Other,Chicago
35,Sports,F,Unspecified,Hospitality,New York
35,Sports,F,Unspecified,Hospitality,New York
35,Sports,F,Unspecified,Hospitality,Los Angeles
35,Sports,F,Unspecified,Hospitality,Los Angeles
48,Sports,F,Unspecified,Hospitality,Los Angeles
48,Sports,F,Unspecified,Hospitality,Los Angeles
48,Sports,F,Unspecified,Hospitality,New York
31,Arts,M,Single,Trades,Chicago
31,Arts,M,Single,Trades,Chicago
63,Arts,F,Married,Retired,Los Angeles
63,Sports,F,Married,Retired,Los Angeles
63,Music,F,Married,Retired,New York
48,Music,F,Married,Executive,New York
48,Music,F,Married,Executive,New York
48,Music,F,Married,Executive,New York
48,Music,F,Married,Executive,New York
48,Music,F,Married,Executive,New York
48,Music,F,Married,Executive,New York
43,Music,M,Married,Other,New York
43,Music,M,Married,Other,Chicago
43,Music,M,Married,Other,New York
43,Music,M,Married,Other,New York
43,Music,M,Married,Other,New York
23,Sports,F,Single,Professional,Los Angeles
23,Sports,F,Single,Professional,Los Angeles
22,Sports,M,Single,Sales,Los Angeles
22,Arts,M,Single,Sales,Chicago
34,Music,M,Married,Sales,New York
34,Music,M,Married,Sales,New York
24,Sports,F,Single,Other,Los Angeles
24,Sports,F,Single,Other,Los Angeles
51,Family,M,Married,Retired,Chicago
51,Family,M,Married,Retired,Chicago
51,Family,M,Married,Retired,Chicago
24,Music,F,Single,Hospitality,New York
24,Music,F,Single,Hospitality,Chicago
24,Music,F,Single,Hospitality,New York
24,Music,F,Single,Hospitality,New York
38,Sports,F,Unspecified,Hospitality,Los Angeles
38,Sports,F,Unspecified,Hospitality,Los Angeles
38,Sports,F,Unspecified,Hospitality,New York
34,Music,M,Married,Sales,New York
34,Music,M,Married,Sales,New York
34,Music,M,Married,Sales,New York
40,Music,M,Married,Sales,Chicago
40,Music,M,Married,Sales,Chicago
40,Music,M,Married,Sales,DC
40,Music,M,Married,Sales,New York
26,Sports,F,Single,Other,New York
26,Sports,F,Single,Other,New York
31,Sports,F,Single,Professional,Los Angeles
31,Sports,F,Single,Professional,Los Angeles
41,Sports,F,Married,Retired,New York
41,Sports,F,Married,Retired,Los Angeles
26,Sports,F,Single,Student,Los Angeles
26,Sports,F,Single,Student,Los Angeles
28,Music,M,Married,Other,New York
28,Arts,M,Married,Other,Chicago
28,Music,M,Married,Other,New York
40,Music,M,Married,Other,New York
40,Music,M,Married,Other,New York
40,Music,M,Married,Other,New York
44,Arts,F,Married,Other,Chicago
44,Arts,F,Married,Other,Chicago
28,Sports,F,Single,Retail,Los Angeles
28,Sports,F,Single,Retail,Los Angeles
34,Arts,M,Single,Other,Chicago
34,Arts,M,Single,Other,New York
34,Arts,M,Single,Other,Chicago
34,Arts,M,Single,Other,Chicago
22,Arts,M,Single,Other,Chicago
22,Arts,M,Single,Other,Chicago
45,Music,F,Married,Executive,New York
45,Music,F,Married,Executive,New York
45,Music,F,Married,Executive,New York
60,Arts,F,Married,Other,Chicago
60,Arts,F,Married,Other,Chicago
60,Arts,F,Married,Other,Chicago
32,Music,M,Married,Sales,New York
32,Music,M,Married,Sales,New York
32,Music,M,Married,Sales,New York
54,Arts,F,Married,Other,Chicago
54,Family,F,Married,Other,Chicago
54,Arts,F,Married,Other,Chicago
36,Sports,F,Single,Professional,New York
36,Sports,F,Single,Professional,Los Angeles
34,Music,F,Married,Other,New York
34,Music,F,Married,Other,New York
25,Sports,F,Single,Other,Los Angeles
25,Sports,F,Single,Other,New York
32,Music,M,Married,Trades,Los Angeles
32,Music,M,Married,Trades,New York
32,Music,M,Married,Trades,New York
33,Music,M,Unspecified,Sales,New York
33,Music,M,Unspecified,Sales,New York
33,Music,M,Unspecified,Sales,Los Angeles
33,Music,M,Unspecified,Sales,New York
41,Music,M,Married,Other,New York
41,Music,M,Married,Other,Los Angeles
32,Music,F,Married,Hospitality,New York
32,Music,F,Married,Hospitality,New York
32,Music,F,Married,Hospitality,New York
35,Music,M,Married,Trades,New York
35,Music,M,Married,Trades,DC
27,Music,M,Unspecified,Other,New York
27,Sports,M,Unspecified,Other,New York
31,Music,F,Married,Other,New York
31,Arts,F,Married,Other,DC
31,Music,F,Married,Other,New York
31,Music,F,Married,Other,New York
27,Music,F,Married,Executive,New York
27,Music,F,Married,Executive,DC
44,Family,M,Married,Executive,DC
44,Family,M,Married,Executive,Chicago
44,Family,M,Married,Executive,Chicago
43,Music,F,Married,Other,New York
43,Music,F,Married,Other,New York
43,Music,F,Married,Other,New York
43,Music,F,Married,Other,New York
30,Music,M,Married,Other,Chicago
30,Music,M,Married,Other,New York
30,Music,M,Married,Other,New York
30,Music,M,Married,Other,New York
29,Sports,F,Single,Professional,Los Angeles
29,Sports,F,Single,Professional,Los Angeles
22,Arts,M,Single,Sales,Chicago
22,Arts,M,Single,Sales,Chicago
22,Arts,M,Single,Sales,Chicago
26,Music,M,Married,Executive,DC
26,Music,M,Married,Executive,Chicago
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,New York
37,Music,M,Married,Executive,Los Angeles
31,Music,M,Married,Other,New York
31,Music,M,Married,Other,New York
31,Music,M,Married,Other,New York
23,Sports,F,Single,Retail,New York
23,Sports,F,Single,Retail,New York
32,Sports,M,Single,Other,Los Angeles
32,Music,M,Single,Other,New York
32,Music,M,Single,Other,New York
34,Arts,M,Single,Trades,Los Angeles
34,Arts,M,Single,Trades,DC
34,Arts,M,Single,Trades,Chicago
23,Arts,M,Single,Retail,Chicago
23,Arts,M,Single,Retail,Chicago
23,Arts,M,Single,Retail,New York
34,Music,M,Married,Other,New York
34,Music,M,Married,Other,New York
19,Music,F,Single,Hospitality,New York
19,Music,F,Single,Hospitality,New York
33,Sports,F,Married,Other,Los Angeles
33,Music,F,Married,Other,New York
31,Music,F,Married,Other,New York
31,Music,F,Married,Other,New York
31,Music,F,Married,Other,New York
31,Music,F,Married,Other,New York
24,Arts,F,Single,Professional,Chicago
24,Sports,F,Single,Professional,Los Angeles
24,Sports,F,Single,Professional,DC
22,Music,M,Single,Trades,Chicago
22,Music,M,Single,Trades,New York
22,Music,M,Single,Trades,New York
24,Music,M,Single,Professional,New York
24,Music,M,Single,Professional,New York
24,Music,M,Single,Professional,DC
35,Music,F,Married,Other,New York
35,Music,F,Married,Other,New York
35,Sports,F,Married,Other,Los Angeles
35,Music,F,Married,Other,Los Angeles
35,Music,F,Married,Other,New York
35,Music,F,Married,Other,New York
19,Sports,F,Single,Professional,Los Angeles
19,Sports,F,Single,Professional,Los Angeles
19,Sports,F,Single,Professional,Los Angeles
22,Sports,F,Single,Retail,Los Angeles
22,Sports,F,Single,Retail,New York
29,Sports,F,Single,Professional,Los Angeles
29,Sports,F,Single,Professional,Los Angeles
30,Music,F,Married,Retail,New York
30,Music,F,Married,Retail,New York
30,Music,F,Married,Retail,New York
22,Arts,M,Single,Student,Los Angeles
22,Sports,M,Single,Student,New York
22,Sports,M,Single,Student,Los Angeles
22,Sports,M,Single,Student,Los Angeles
22,Sports,M,Single,Student,Los Angeles
49,Sports,F,Married,Other,Los Angeles
49,Sports,F,Married,Other,Los Angeles
27,Sports,F,Single,Professional,Los Angeles
27,Sports,F,Single,Professional,Los Angeles
63,Arts,F,Married,Other,Chicago
63,Arts,F,Married,Other,Chicago
63,Arts,F,Married,Other,Chicago
63,Arts,F,Married,Other,Los Angeles
37,Music,M,Married,Sales,New York
37,Music,M,Married,Sales,New York
47,Sports,F,Unspecified,Hospitality,New York
47,Sports,F,Unspecified,Hospitality,Los Angeles
23,Arts,M,Single,Other,Los Angeles
23,Arts,M,Single,Other,Los Angeles
45,Music,F,Married,Retail,New York
45,Sports,F,Married,Retail,Los Angeles
45,Sports,F,Married,Retail,New York
35,Sports,F,Single,Retail,New York
35,Sports,F,Single,Retail,Los Angeles
35,Music,M,Married,Other,New York
35,Music,M,Married,Other,New York
35,Music,M,Married,Other,New York
34,Music,F,Married,Executive,New York
34,Music,F,Married,Executive,New York
34,Music,F,Married,Executive,New York
34,Music,F,Married,Executive,New York
34,Music,F,Married,Executive,New York
34,Music,F,Married,Executive,New York
50,Arts,M,Married,Professional,Chicago
50,Arts,M,Married,Professional,Chicago
50,Arts,M,Married,Professional,Chicago
50,Family,M,Married,Professional,Chicago
50,Arts,M,Married,Professional,Chicago
20,Sports,M,Single,Student,New York
20,Sports,M,Single,Student,Los Angeles
20,Arts,M,Single,Student,Chicago
33,Music,F,Married,Other,New York
33,Music,F,Married,Other,New York
33,Music,F,Married,Other,New York
33,Music,F,Married,Other,Chicago
33,Music,F,Married,Other,New York
33,Music,F,Married,Other,Los Angeles
49,Sports,F,Married,Professional,New York
49,Sports,F,Married,Professional,Los Angeles
49,Sports,F,Married,Professional,Los Angeles
55,Arts,F,Married,Other,New York
55,Arts,F,Married,Other,Chicago
21,Sports,M,Single,Student,Los Angeles
21,Sports,M,Single,Student,New York
39,Music,F,Married,Executive,New York
39,Music,F,Married,Executive,New York
39,Music,F,Married,Executive,Los Angeles
21,Music,M,Single,Trades,New York
21,Music,M,Single,Trades,New York
22,Sports,F,Single,Professional,Los Angeles
22,Sports,F,Single,Professional,Los Angeles
22,Sports,F,Single,Professional,New York
23,Music,M,Single,Other,New York
23,Arts,M,Single,Other,Chicago
23,Arts,M,Single,Other,Chicago
23,Arts,M,Single,Other,Chicago
39,Sports,F,Single,Professional,Los Angeles
39,Sports,F,Single,Professional,DC
33,Music,M,Married,Other,New York
33,Music,M,Married,Other,New York
36,Sports,F,Unspecified,Hospitality,New York
36,Sports,F,Unspecified,Hospitality,Los Angeles
36,Sports,F,Unspecified,Hospitality,Los Angeles
37,Sports,F,Married,Executive,Los Angeles
37,Music,F,Married,Executive,New York
18,Sports,M,Single,Student,Los Angeles
18,Sports,M,Single,Student,New York
40,Music,M,Married,Executive,New York
40,Music,M,Married,Executive,New York
40,Music,M,Married,Executive,DC
24,Sports,M,Single,Student,Los Angeles
24,Sports,M,Single,Student,Los Angeles
31,Music,F,Married,Executive,New York
31,Music,F,Married,Executive,New York
31,Sports,F,Married,Executive,Los Angeles
56,Arts,F,Married,Other,Chicago
56,Arts,F,Married,Other,DC
56,Arts,F,Married,Other,Chicago
56,Arts,F,Married,Other,Los Angeles
26,Music,M,Married,Other,New York
26,Sports,M,Married,Other,Los Angeles
26,Arts,M,Single,Professional,Chicago
26,Music,M,Single,Professional,New York
26,Music,M,Single,Professional,New York
25,Music,M,Single,Other,New York
25,Music,M,Single,Other,New York
25,Music,M,Single,Other,New York
43,Music,M,Married,Other,New York
43,Music,M,Married,Other,New York
43,Music,M,Married,Other,New York
43,Music,M,Married,Other,New York
42,Sports,F,Married,Retired,Los Angeles
28,Music,F,Single,Other,New York
28,Music,F,Single,Other,New York
44,Family,M,Unspecified,Other,Chicago
44,Family,M,Unspecified,Other,Chicago
44,Family,M,Unspecified,Other,Chicago
44,Family,M,Unspecified,Other,Chicago
35,Music,F,Married,Executive,DC
35,Music,F,Married,Executive,New York
38,Music,F,Married,Other,New York
38,Music,F,Married,Other,Chicago
38,Music,F,Married,Other,New York
38,Music,F,Married,Other,New York
38,Music,F,Married,Other,New York
38,Music,F,Married,Other,DC
54,Sports,F,Unspecified,Hospitality,Los Angeles
54,Sports,F,Unspecified,Hospitality,Los Angeles
21,Sports,F,Single,Other,New York
21,Sports,F,Single,Other,Los Angeles
61,Arts,F,Married,Other,Chicago
61,Arts,F,Married,Other,Chicago
42,Music,M,Married,Other,New York
42,Music,M,Married,Other,New York
42,Music,M,Married,Other,New York
27,Music,M,Married,Sales,New York
27,Music,M,Married,Sales,New York
27,Music,M,Married,Sales,New York
34,Music,M,Unspecified,Professional,New York
34,Music,M,Unspecified,Professional,New York
34,Music,M,Unspecified,Professional,New York
34,Music,M,Unspecified,Professional,New York
34,Music,M,Unspecified,Professional,New York
29,Music,F,Married,Executive,New York
29,Music,F,Married,Executive,New York
47,Arts,M,Unspecified,Trades,Chicago
47,Arts,M,Unspecified,Trades,DC
47,Arts,M,Unspecified,Trades,Chicago
47,Arts,M,Unspecified,Trades,Chicago
47,Sports,M,Unspecified,Trades,Los Angeles
24,Music,M,Single,Professional,New York
24,Music,M,Single,Professional,New York
27,Sports,M,Married,Other,Los Angeles
27,Music,M,Married,Other,New York
36,Music,M,Married,Other,Los Angeles
36,Arts,M,Married,Other,DC
36,Music,M,Married,Other,New York
19,Sports,F,Single,Professional,Los Angeles
19,Sports,F,Single,Professional,New York
33,Sports,F,Married,Other,New York
33,Music,F,Married,Other,New York
35,Music,M,Married,Sales,New York
35,Music,M,Married,Sales,New York
35,Music,M,Married,Sales,New York
35,Music,M,Married,Sales,New York
38,Music,M,Married,Other,New York
38,Music,M,Married,Other,New York
38,Music,M,Married,Other,New York
24,Arts,M,Single,Other,Chicago
24,Arts,M,Single,Other,Chicago
24,Music,M,Single,Other,New York
24,Arts,M,Single,Other,Chicago
51,Family,M,Married,Other,Chicago
51,Family,M,Married,Other,Chicago
51,Family,M,Married,Other,DC
51,Family,M,Married,Other,Chicago
51,Family,M,Married,Other,Chicago
19,Music,M,Single,Other,New York
19,Arts,M,Single,Other,Chicago
19,Arts,M,Single,Other,Chicago
19,Music,M,Single,Other,DC
19,Arts,M,Single,Other,Chicago
